Timestamp,Current 1 (A),Tension 1 (N),Current 2 (A),Tension 2 (N)
2024-09-05 20:10:48.908,0.16875,33.75,0.08125,16.25
2024-09-05 20:10:49.011,0.15375,30.75,0.0825,16.5
2024-09-05 20:10:49.114,0.15125,30.25,0.085,17.0
2024-09-05 20:10:49.216,0.15875,31.75,0.08625,17.25
2024-09-05 20:10:49.319,0.15625,31.25,0.08625,17.25
2024-09-05 20:10:49.422,0.14,28.000000000000004,0.0875,17.5
2024-09-05 20:10:49.524,0.165,33.0,0.1075,21.500000000000004
2024-09-05 20:10:49.627,0.16125,32.25,0.09375,18.75
2024-09-05 20:10:49.729,0.16375,32.75,0.1075,21.500000000000004
2024-09-05 20:10:49.832,0.17,34.0,0.09125,18.25
2024-09-05 20:10:49.935,0.1625,32.5,0.08875,17.75
2024-09-05 20:10:50.037,0.16,32.0,0.1025,20.5
2024-09-05 20:10:50.140,0.16875,33.75,0.10625,21.25
2024-09-05 20:10:50.243,0.1575,31.5,0.09,18.0
2024-09-05 20:10:50.345,0.1525,30.5,0.1075,21.500000000000004
2024-09-05 20:10:50.448,0.1525,30.5,0.11125,22.250000000000004
2024-09-05 20:10:50.551,0.1575,31.5,0.085,17.0
2024-09-05 20:10:50.653,0.16125,32.25,0.0975,19.5
2024-09-05 20:10:50.756,0.15,30.0,0.08875,17.75
2024-09-05 20:10:50.859,0.16375,32.75,0.10625,21.25
2024-09-05 20:10:50.961,0.1725,34.5,0.1075,21.500000000000004
2024-09-05 20:10:51.064,0.16,32.0,0.08625,17.25
2024-09-05 20:10:51.166,0.17875,35.75,0.08625,17.25
2024-09-05 20:10:51.269,0.16125,32.25,0.10625,21.25
2024-09-05 20:10:51.372,0.1525,30.5,0.08375,16.75
2024-09-05 20:10:51.474,0.1625,32.5,0.08875,17.75
2024-09-05 20:10:51.577,0.16125,32.25,0.11,22.0
2024-09-05 20:10:51.679,0.15625,31.25,0.08625,17.25
2024-09-05 20:10:51.782,0.1625,32.5,0.11375,22.75
2024-09-05 20:10:51.885,0.15375,30.75,0.09625,19.25
2024-09-05 20:10:51.987,0.16125,32.25,0.09125,18.25
2024-09-05 20:10:52.091,0.175,35.0,0.10125,20.25
2024-09-05 20:10:52.193,0.165,33.0,0.08875,17.75
2024-09-05 20:10:52.296,0.16,32.0,0.08375,16.75
2024-09-05 20:10:52.398,0.15875,31.75,0.08375,16.75
2024-09-05 20:10:52.501,0.15125,30.25,0.09375,18.75
2024-09-05 20:10:52.604,0.155,31.0,0.1,20.0
2024-09-05 20:10:52.706,0.1525,30.5,0.08875,17.75
2024-09-05 20:10:52.809,0.1525,30.5,0.11,22.0
2024-09-05 20:10:52.912,0.16,32.0,0.08625,17.25
2024-09-05 20:10:53.014,0.15125,30.25,0.085,17.0
2024-09-05 20:10:53.117,0.16375,32.75,0.08125,16.25
2024-09-05 20:10:53.219,0.1625,32.5,0.085,17.0
2024-09-05 20:10:53.322,0.14875,29.749999999999996,0.0875,17.5
2024-09-05 20:10:53.425,0.16625,33.25,0.09125,18.25
2024-09-05 20:10:53.528,0.16625,33.25,0.1,20.0
2024-09-05 20:10:53.630,0.155,31.0,0.08125,16.25
2024-09-05 20:10:53.733,0.1675,33.5,0.0875,17.5
2024-09-05 20:10:53.836,0.16625,33.25,0.09,18.0
2024-09-05 20:10:53.938,0.16375,32.75,0.10625,21.25
2024-09-05 20:10:54.041,0.1575,31.5,0.0825,16.5
2024-09-05 20:10:54.143,0.16,32.0,0.0825,16.5
2024-09-05 20:10:54.246,0.15875,31.75,0.1,20.0
2024-09-05 20:10:54.349,0.16625,33.25,0.09875,19.75
2024-09-05 20:10:54.451,0.15875,31.75,0.08,16.0
2024-09-05 20:10:54.554,0.17,34.0,0.1,20.0
2024-09-05 20:10:54.656,0.1675,33.5,0.1025,20.5
2024-09-05 20:10:54.759,0.15875,31.75,0.09625,19.25
2024-09-05 20:10:54.862,0.165,33.0,0.08375,16.75
2024-09-05 20:10:54.965,0.175,35.0,0.09,18.0
2024-09-05 20:10:55.067,0.16875,33.75,0.105,20.999999999999996
2024-09-05 20:10:55.170,0.1625,32.5,0.1025,20.5
2024-09-05 20:10:55.272,0.1675,33.5,0.08125,16.25
2024-09-05 20:10:55.375,0.1575,31.5,0.095,19.0
2024-09-05 20:10:55.478,0.17,34.0,0.085,17.0
2024-09-05 20:10:55.580,0.16375,32.75,0.08875,17.75
2024-09-05 20:10:55.683,0.16375,32.75,0.09,18.0
2024-09-05 20:10:55.786,0.165,33.0,0.0875,17.5
2024-09-05 20:10:55.888,0.17875,35.75,0.10625,21.25
2024-09-05 20:10:55.991,0.1625,32.5,0.1075,21.500000000000004
2024-09-05 20:10:56.094,0.16625,33.25,0.1125,22.499999999999996
2024-09-05 20:10:56.196,0.16625,33.25,0.1025,20.5
2024-09-05 20:10:56.299,0.1575,31.5,0.09625,19.25
2024-09-05 20:10:56.402,0.1525,30.5,0.0925,18.5
2024-09-05 20:10:56.504,0.16375,32.75,0.09125,18.25
2024-09-05 20:10:56.607,0.16125,32.25,0.1025,20.5
2024-09-05 20:10:56.710,0.16375,32.75,0.105,20.999999999999996
2024-09-05 20:10:56.812,0.1625,32.5,0.09125,18.25
2024-09-05 20:10:56.915,0.16375,32.75,0.08875,17.75
2024-09-05 20:10:57.018,0.1575,31.5,0.0875,17.5
2024-09-05 20:10:57.120,0.16,32.0,0.08875,17.75
2024-09-05 20:10:57.223,0.165,33.0,0.11,22.0
2024-09-05 20:10:57.326,0.18,36.0,0.0925,18.5
2024-09-05 20:10:57.428,0.155,31.0,0.1075,21.500000000000004
2024-09-05 20:10:57.531,0.1675,33.5,0.10375,20.75
2024-09-05 20:10:57.634,0.16125,32.25,0.09,18.0
2024-09-05 20:10:57.736,0.16125,32.25,0.085,17.0
2024-09-05 20:10:57.839,0.17125,34.25,0.0875,17.5
2024-09-05 20:10:57.942,0.16625,33.25,0.1075,21.500000000000004
2024-09-05 20:10:58.044,0.165,33.0,0.09875,19.75
2024-09-05 20:10:58.147,0.18125,36.25,0.10625,21.25
2024-09-05 20:10:58.249,0.16375,32.75,0.09375,18.75
2024-09-05 20:10:58.352,0.185,37.0,0.08875,17.75
2024-09-05 20:10:58.455,0.175,35.0,0.0875,17.5
2024-09-05 20:10:58.557,0.16875,33.75,0.105,20.999999999999996
2024-09-05 20:10:58.660,0.16875,33.75,0.1075,21.500000000000004
2024-09-05 20:10:58.762,0.1675,33.5,0.09875,19.75
2024-09-05 20:10:58.865,0.1675,33.5,0.0975,19.5
2024-09-05 20:10:58.968,0.175,35.0,0.10625,21.25
2024-09-05 20:10:59.070,0.1675,33.5,0.09375,18.75
2024-09-05 20:10:59.173,0.16125,32.25,0.11125,22.250000000000004
2024-09-05 20:10:59.276,0.165,33.0,0.0975,19.5
2024-09-05 20:10:59.378,0.15875,31.75,0.1025,20.5
2024-09-05 20:10:59.481,0.1725,34.5,0.08875,17.75
2024-09-05 20:10:59.583,0.16125,32.25,0.09375,18.75
2024-09-05 20:10:59.686,0.1825,36.5,0.085,17.0
2024-09-05 20:10:59.789,0.17875,35.75,0.08625,17.25
2024-09-05 20:10:59.891,0.16625,33.25,0.10625,21.25
2024-09-05 20:10:59.994,0.19,38.0,0.105,20.999999999999996
2024-09-05 20:11:00.097,0.17125,34.25,0.08625,17.25
2024-09-05 20:11:00.199,0.17,34.0,0.0975,19.5
2024-09-05 20:11:00.302,0.17125,34.25,0.1,20.0
2024-09-05 20:11:00.405,0.16625,33.25,0.095,19.0
2024-09-05 20:11:00.507,0.17125,34.25,0.0875,17.5
2024-09-05 20:11:00.610,0.18875,37.74999999999999,0.10375,20.75
2024-09-05 20:11:00.712,0.17875,35.75,0.085,17.0
2024-09-05 20:11:00.815,0.17,34.0,0.10125,20.25
2024-09-05 20:11:00.918,0.165,33.0,0.08375,16.75
2024-09-05 20:11:01.020,0.165,33.0,0.09625,19.25
2024-09-05 20:11:01.123,0.17625,35.25,0.105,20.999999999999996
2024-09-05 20:11:01.225,0.16125,32.25,0.10875,21.749999999999996
2024-09-05 20:11:01.328,0.17375,34.75,0.11125,22.250000000000004
2024-09-05 20:11:01.430,0.1675,33.5,0.1025,20.5
2024-09-05 20:11:01.533,0.165,33.0,0.0975,19.5
2024-09-05 20:11:01.636,0.17125,34.25,0.09125,18.25
2024-09-05 20:11:01.738,0.18375,36.75,0.10125,20.25
2024-09-05 20:11:01.841,0.16875,33.75,0.09375,18.75
2024-09-05 20:11:01.944,0.15125,30.25,0.085,17.0
2024-09-05 20:11:02.046,0.1775,35.5,0.105,20.999999999999996
2024-09-05 20:11:02.149,0.1775,35.5,0.1075,21.500000000000004
2024-09-05 20:11:02.252,0.1575,31.5,0.0875,17.5
2024-09-05 20:11:02.355,0.15125,30.25,0.1075,21.500000000000004
2024-09-05 20:11:02.457,0.17875,35.75,0.085,17.0
2024-09-05 20:11:02.560,0.175,35.0,0.08875,17.75
2024-09-05 20:11:02.662,0.1625,32.5,0.09375,18.75
2024-09-05 20:11:02.765,0.17,34.0,0.0975,19.5
2024-09-05 20:11:02.867,0.17375,34.75,0.0875,17.5
2024-09-05 20:11:02.970,0.16875,33.75,0.08875,17.75
2024-09-05 20:11:03.073,0.1825,36.5,0.10375,20.75
2024-09-05 20:11:03.175,0.18,36.0,0.10375,20.75
2024-09-05 20:11:03.278,0.17,34.0,0.08625,17.25
2024-09-05 20:11:03.381,0.17,34.0,0.09375,18.75
2024-09-05 20:11:03.484,0.17375,34.75,0.09,18.0
2024-09-05 20:11:03.586,0.16375,32.75,0.0975,19.5
2024-09-05 20:11:03.689,0.1675,33.5,0.10375,20.75
2024-09-05 20:11:03.791,0.17375,34.75,0.09875,19.75
2024-09-05 20:11:03.894,0.17125,34.25,0.08375,16.75
2024-09-05 20:11:03.997,0.16625,33.25,0.08625,17.25
2024-09-05 20:11:04.099,0.1625,32.5,0.105,20.999999999999996
2024-09-05 20:11:04.202,0.175,35.0,0.09625,19.25
2024-09-05 20:11:04.305,0.1825,36.5,0.105,20.999999999999996
2024-09-05 20:11:04.407,0.17125,34.25,0.09125,18.25
2024-09-05 20:11:04.510,0.1725,34.5,0.10125,20.25
2024-09-05 20:11:04.612,0.185,37.0,0.08875,17.75
2024-09-05 20:11:04.715,0.17,34.0,0.08875,17.75
2024-09-05 20:11:04.817,0.17125,34.25,0.10125,20.25
2024-09-05 20:11:04.920,0.175,35.0,0.1025,20.5
2024-09-05 20:11:05.023,0.17,34.0,0.095,19.0
2024-09-05 20:11:05.125,0.1675,33.5,0.09,18.0
2024-09-05 20:11:05.228,0.18875,37.74999999999999,0.10625,21.25
2024-09-05 20:11:05.331,0.17125,34.25,0.09625,19.25
2024-09-05 20:11:05.433,0.16875,33.75,0.08875,17.75
2024-09-05 20:11:05.536,0.17375,34.75,0.0975,19.5
2024-09-05 20:11:05.639,0.16875,33.75,0.0875,17.5
2024-09-05 20:11:05.741,0.16375,32.75,0.09,18.0
2024-09-05 20:11:05.844,0.1725,34.5,0.1,20.0
2024-09-05 20:11:05.947,0.16625,33.25,0.10625,21.25
2024-09-05 20:11:06.049,0.17625,35.25,0.09375,18.75
2024-09-05 20:11:06.152,0.06125,12.25,0.06625,13.25
2024-09-05 20:11:06.254,0.06,12.0,0.06375,12.75
2024-09-05 20:11:06.357,0.06125,12.25,0.06375,12.75
2024-09-05 20:11:06.460,0.2625,52.5,0.26,52.0
2024-09-05 20:11:06.562,0.10625,21.25,0.145,28.999999999999996
2024-09-05 20:11:06.665,0.095,19.0,0.15375,30.75
2024-09-05 20:11:06.768,0.0925,18.5,0.1525,30.5
2024-09-05 20:11:06.871,0.09,18.0,0.1425,28.499999999999996
2024-09-05 20:11:06.974,0.0825,16.5,0.155,31.0
2024-09-05 20:11:07.076,0.09,18.0,0.15875,31.75
2024-09-05 20:11:07.179,0.0725,14.499999999999998,0.155,31.0
2024-09-05 20:11:07.281,0.0925,18.5,0.15375,30.75
2024-09-05 20:11:07.384,0.0925,18.5,0.15625,31.25
2024-09-05 20:11:07.487,0.0975,19.5,0.155,31.0
2024-09-05 20:11:07.589,0.09,18.0,0.15,30.0
2024-09-05 20:11:07.692,0.08125,16.25,0.14125,28.249999999999996
2024-09-05 20:11:07.794,0.09625,19.25,0.15375,30.75
2024-09-05 20:11:07.897,0.09375,18.75,0.14,28.000000000000004
2024-09-05 20:11:08.000,0.085,17.0,0.1575,31.5
2024-09-05 20:11:08.102,0.09,18.0,0.16,32.0
2024-09-05 20:11:08.204,0.10375,20.75,0.16125,32.25
2024-09-05 20:11:08.307,0.0925,18.5,0.1525,30.5
2024-09-05 20:11:08.410,0.08875,17.75,0.15125,30.25
2024-09-05 20:11:08.512,0.08625,17.25,0.15375,30.75
2024-09-05 20:11:08.615,0.105,20.999999999999996,0.14875,29.749999999999996
2024-09-05 20:11:08.717,0.08875,17.75,0.1525,30.5
2024-09-05 20:11:08.820,0.09125,18.25,0.15875,31.75
2024-09-05 20:11:08.923,0.09375,18.75,0.1525,30.5
2024-09-05 20:11:09.025,0.0825,16.5,0.1525,30.5
2024-09-05 20:11:09.128,0.0925,18.5,0.16125,32.25
2024-09-05 20:11:09.231,0.0925,18.5,0.1575,31.5
2024-09-05 20:11:09.333,0.09125,18.25,0.16125,32.25
2024-09-05 20:11:09.436,0.1125,22.499999999999996,0.14875,29.749999999999996
2024-09-05 20:11:09.538,0.09875,19.75,0.1425,28.499999999999996
2024-09-05 20:11:09.641,0.09625,19.25,0.1425,28.499999999999996
2024-09-05 20:11:09.744,0.095,19.0,0.15625,31.25
2024-09-05 20:11:09.846,0.09875,19.75,0.145,28.999999999999996
2024-09-05 20:11:09.949,0.105,20.999999999999996,0.15625,31.25
2024-09-05 20:11:10.051,0.07875,15.75,0.15625,31.25
2024-09-05 20:11:10.154,0.1075,21.500000000000004,0.14,28.000000000000004
2024-09-05 20:11:10.257,0.1,20.0,0.15625,31.25
2024-09-05 20:11:10.359,0.09625,19.25,0.15875,31.75
2024-09-05 20:11:10.462,0.09875,19.75,0.16125,32.25
2024-09-05 20:11:10.564,0.09625,19.25,0.17,34.0
2024-09-05 20:11:10.667,0.0875,17.5,0.1575,31.5
2024-09-05 20:11:10.770,0.09875,19.75,0.14875,29.749999999999996
2024-09-05 20:11:10.872,0.09625,19.25,0.15625,31.25
2024-09-05 20:11:10.975,0.10375,20.75,0.1625,32.5
2024-09-05 20:11:11.078,0.0775,15.5,0.1425,28.499999999999996
2024-09-05 20:11:11.180,0.11,22.0,0.14625,29.249999999999996
2024-09-05 20:11:11.283,0.0975,19.5,0.15,30.0
2024-09-05 20:11:11.386,0.10125,20.25,0.1625,32.5
2024-09-05 20:11:11.488,0.10625,21.25,0.1575,31.5
2024-09-05 20:11:11.591,0.10625,21.25,0.15625,31.25
2024-09-05 20:11:11.694,0.1075,21.500000000000004,0.165,33.0
2024-09-05 20:11:11.796,0.1075,21.500000000000004,0.15125,30.25
2024-09-05 20:11:11.899,0.0975,19.5,0.145,28.999999999999996
2024-09-05 20:11:12.002,0.09625,19.25,0.1525,30.5
2024-09-05 20:11:12.104,0.1,20.0,0.16125,32.25
2024-09-05 20:11:12.207,0.1,20.0,0.1575,31.5
2024-09-05 20:11:12.310,0.09625,19.25,0.145,28.999999999999996
2024-09-05 20:11:12.413,0.09375,18.75,0.15125,30.25
2024-09-05 20:11:12.515,0.105,20.999999999999996,0.15875,31.75
2024-09-05 20:11:12.618,0.09875,19.75,0.1625,32.5
2024-09-05 20:11:12.721,0.08875,17.75,0.1625,32.5
2024-09-05 20:11:12.823,0.09875,19.75,0.16875,33.75
2024-09-05 20:11:12.926,0.09875,19.75,0.17375,34.75
2024-09-05 20:11:13.028,0.09875,19.75,0.16375,32.75
2024-09-05 20:11:13.131,0.1025,20.5,0.15125,30.25
2024-09-05 20:11:13.234,0.09625,19.25,0.16625,33.25
2024-09-05 20:11:13.336,0.0925,18.5,0.1525,30.5
2024-09-05 20:11:13.439,0.0875,17.5,0.15125,30.25
2024-09-05 20:11:13.542,0.10125,20.25,0.15,30.0
2024-09-05 20:11:13.644,0.0925,18.5,0.16125,32.25
2024-09-05 20:11:13.747,0.0925,18.5,0.1675,33.5
2024-09-05 20:11:13.849,0.09875,19.75,0.1575,31.5
2024-09-05 20:11:13.952,0.0975,19.5,0.1625,32.5
2024-09-05 20:11:14.055,0.07875,15.75,0.1675,33.5
2024-09-05 20:11:14.157,0.0925,18.5,0.1675,33.5
2024-09-05 20:11:14.260,0.09625,19.25,0.1575,31.5
2024-09-05 20:11:14.363,0.0925,18.5,0.1625,32.5
2024-09-05 20:11:14.465,0.1,20.0,0.15875,31.75
2024-09-05 20:11:14.568,0.09625,19.25,0.16,32.0
2024-09-05 20:11:14.670,0.10625,21.25,0.1475,29.499999999999996
2024-09-05 20:11:14.773,0.095,19.0,0.16625,33.25
2024-09-05 20:11:14.876,0.09875,19.75,0.16875,33.75
2024-09-05 20:11:14.978,0.11,22.0,0.17375,34.75
2024-09-05 20:11:15.081,0.09125,18.25,0.1775,35.5
2024-09-05 20:11:15.183,0.09375,18.75,0.17125,34.25
2024-09-05 20:11:15.286,0.09125,18.25,0.1625,32.5
2024-09-05 20:11:15.389,0.07,14.000000000000002,0.16375,32.75
2024-09-05 20:11:15.491,0.0875,17.5,0.165,33.0
2024-09-05 20:11:15.594,0.10375,20.75,0.15125,30.25
2024-09-05 20:11:15.696,0.10125,20.25,0.165,33.0
2024-09-05 20:11:15.799,0.0925,18.5,0.1575,31.5
2024-09-05 20:11:15.902,0.09875,19.75,0.165,33.0
2024-09-05 20:11:16.004,0.11,22.0,0.17,34.0
2024-09-05 20:11:16.107,0.08875,17.75,0.175,35.0
2024-09-05 20:11:16.210,0.0875,17.5,0.18125,36.25
2024-09-05 20:11:16.313,0.08875,17.75,0.17875,35.75
2024-09-05 20:11:16.415,0.0925,18.5,0.175,35.0
2024-09-05 20:11:16.518,0.08875,17.75,0.16625,33.25
2024-09-05 20:11:16.621,0.1,20.0,0.16875,33.75
2024-09-05 20:11:16.723,0.1,20.0,0.16875,33.75
2024-09-05 20:11:16.826,0.1025,20.5,0.16875,33.75
2024-09-05 20:11:16.928,0.09625,19.25,0.165,33.0
2024-09-05 20:11:17.031,0.08375,16.75,0.16375,32.75
2024-09-05 20:11:17.134,0.0975,19.5,0.17125,34.25
2024-09-05 20:11:17.236,0.08875,17.75,0.17375,34.75
2024-09-05 20:11:17.339,0.095,19.0,0.175,35.0
2024-09-05 20:11:17.441,0.0875,17.5,0.17625,35.25
2024-09-05 20:11:17.544,0.0875,17.5,0.175,35.0
2024-09-05 20:11:17.647,0.08625,17.25,0.1775,35.5
2024-09-05 20:11:17.749,0.1025,20.5,0.15875,31.75
2024-09-05 20:11:17.852,0.09375,18.75,0.17625,35.25
2024-09-05 20:11:17.955,0.09875,19.75,0.18125,36.25
2024-09-05 20:11:18.057,0.08875,17.75,0.17375,34.75
2024-09-05 20:11:18.160,0.08375,16.75,0.165,33.0
2024-09-05 20:11:18.263,0.09875,19.75,0.1675,33.5
2024-09-05 20:11:18.365,0.0875,17.5,0.16,32.0
2024-09-05 20:11:18.468,0.0925,18.5,0.18625,37.25
2024-09-05 20:11:18.570,0.1,20.0,0.1875,37.5
2024-09-05 20:11:18.673,0.09125,18.25,0.17375,34.75
2024-09-05 20:11:18.775,0.10625,21.25,0.1825,36.5
2024-09-05 20:11:18.878,0.08875,17.75,0.165,33.0
2024-09-05 20:11:18.981,0.08875,17.75,0.17375,34.75
2024-09-05 20:11:19.083,0.085,17.0,0.17375,34.75
2024-09-05 20:11:19.186,0.085,17.0,0.15625,31.25
2024-09-05 20:11:19.289,0.0875,17.5,0.16125,32.25
2024-09-05 20:11:19.391,0.085,17.0,0.1725,34.5
2024-09-05 20:11:19.494,0.09875,19.75,0.15375,30.75
2024-09-05 20:11:19.597,0.0875,17.5,0.1875,37.5
2024-09-05 20:11:19.699,0.085,17.0,0.17125,34.25
2024-09-05 20:11:19.802,0.08625,17.25,0.175,35.0
2024-09-05 20:11:19.904,0.09125,18.25,0.17375,34.75
2024-09-05 20:11:20.007,0.085,17.0,0.17875,35.75
2024-09-05 20:11:20.110,0.09,18.0,0.1725,34.5
2024-09-05 20:11:20.212,0.08625,17.25,0.1675,33.5
2024-09-05 20:11:20.315,0.09,18.0,0.17625,35.25
2024-09-05 20:11:20.418,0.0875,17.5,0.1775,35.5
2024-09-05 20:11:20.520,0.0825,16.5,0.17,34.0
2024-09-05 20:11:20.623,0.0825,16.5,0.165,33.0
2024-09-05 20:11:20.726,0.08625,17.25,0.17625,35.25
2024-09-05 20:11:20.828,0.08375,16.75,0.16125,32.25
2024-09-05 20:11:20.931,0.08375,16.75,0.1775,35.5
2024-09-05 20:11:21.034,0.08875,17.75,0.16625,33.25
2024-09-05 20:11:21.136,0.0875,17.5,0.155,31.0
2024-09-05 20:11:21.239,0.0825,16.5,0.17625,35.25
2024-09-05 20:11:21.341,0.085,17.0,0.1775,35.5
2024-09-05 20:11:21.444,0.08625,17.25,0.17875,35.75
2024-09-05 20:11:21.547,0.08375,16.75,0.1625,32.5
2024-09-05 20:11:21.649,0.08625,17.25,0.16375,32.75
2024-09-05 20:11:21.752,0.08125,16.25,0.1725,34.5
2024-09-05 20:11:21.855,0.08875,17.75,0.15375,30.75
2024-09-05 20:11:21.957,0.09625,19.25,0.1675,33.5
2024-09-05 20:11:22.060,0.095,19.0,0.17,34.0
2024-09-05 20:11:22.163,0.0875,17.5,0.175,35.0
2024-09-05 20:11:22.266,0.08625,17.25,0.17375,34.75
2024-09-05 20:11:22.369,0.09875,19.75,0.17375,34.75
2024-09-05 20:11:22.471,0.08875,17.75,0.1775,35.5
2024-09-05 20:11:22.574,0.09,18.0,0.1775,35.5
2024-09-05 20:11:22.677,0.085,17.0,0.1625,32.5
2024-09-05 20:11:22.779,0.095,19.0,0.175,35.0
2024-09-05 20:11:22.882,0.09375,18.75,0.1725,34.5
2024-09-05 20:11:22.985,0.0975,19.5,0.15875,31.75
2024-09-05 20:11:23.087,0.0925,18.5,0.1775,35.5
2024-09-05 20:11:23.190,0.0875,17.5,0.1625,32.5
2024-09-05 20:11:23.293,0.08125,16.25,0.17875,35.75
2024-09-05 20:11:23.395,0.085,17.0,0.17,34.0
2024-09-05 20:11:23.498,0.09375,18.75,0.1825,36.5
2024-09-05 20:11:23.600,0.0825,16.5,0.16875,33.75
2024-09-05 20:11:23.703,0.0875,17.5,0.185,37.0
2024-09-05 20:11:23.805,0.0875,17.5,0.16875,33.75
2024-09-05 20:11:23.908,0.08375,16.75,0.18,36.0
2024-09-05 20:11:24.011,0.09625,19.25,0.17375,34.75
2024-09-05 20:11:24.113,0.0975,19.5,0.18375,36.75
2024-09-05 20:11:24.216,0.0875,17.5,0.16875,33.75
2024-09-05 20:11:24.319,0.09375,18.75,0.1775,35.5
2024-09-05 20:11:24.421,0.09125,18.25,0.16875,33.75
2024-09-05 20:11:24.524,0.08875,17.75,0.17375,34.75
2024-09-05 20:11:24.627,0.0925,18.5,0.17125,34.25
2024-09-05 20:11:24.729,0.08625,17.25,0.1775,35.5
2024-09-05 20:11:24.832,0.09125,18.25,0.18125,36.25
2024-09-05 20:11:24.934,0.08625,17.25,0.15875,31.75
2024-09-05 20:11:25.037,0.09375,18.75,0.1675,33.5
2024-09-05 20:11:25.140,0.0925,18.5,0.17125,34.25
2024-09-05 20:11:25.242,0.08375,16.75,0.1775,35.5
2024-09-05 20:11:25.345,0.08375,16.75,0.1825,36.5
2024-09-05 20:11:25.447,0.08625,17.25,0.17875,35.75
2024-09-05 20:11:25.550,0.0875,17.5,0.16,32.0
2024-09-05 20:11:25.653,0.08,16.0,0.18125,36.25
2024-09-05 20:11:25.755,0.08125,16.25,0.1725,34.5
2024-09-05 20:11:25.858,0.08875,17.75,0.17,34.0
2024-09-05 20:11:25.961,0.0925,18.5,0.18,36.0
2024-09-05 20:11:26.063,0.095,19.0,0.16375,32.75
2024-09-05 20:11:26.166,0.0975,19.5,0.17625,35.25
2024-09-05 20:11:26.269,0.0975,19.5,0.16875,33.75
2024-09-05 20:11:26.371,0.08875,17.75,0.15875,31.75
2024-09-05 20:11:26.474,0.09,18.0,0.17125,34.25
2024-09-05 20:11:26.577,0.09375,18.75,0.15875,31.75
2024-09-05 20:11:26.679,0.09875,19.75,0.15875,31.75
2024-09-05 20:11:26.782,0.08625,17.25,0.17375,34.75
2024-09-05 20:11:26.884,0.07875,15.75,0.1775,35.5
2024-09-05 20:11:26.987,0.09375,18.75,0.17375,34.75
2024-09-05 20:11:27.090,0.08375,16.75,0.17125,34.25
2024-09-05 20:11:27.192,0.0925,18.5,0.19125,38.25
2024-09-05 20:11:27.295,0.09,18.0,0.1725,34.5
2024-09-05 20:11:27.398,0.0875,17.5,0.18125,36.25
2024-09-05 20:11:27.500,0.0925,18.5,0.18,36.0
2024-09-05 20:11:27.603,0.08375,16.75,0.17875,35.75
2024-09-05 20:11:27.706,0.0875,17.5,0.17625,35.25
2024-09-05 20:11:27.808,0.095,19.0,0.17375,34.75
2024-09-05 20:11:27.911,0.09625,19.25,0.1875,37.5
2024-09-05 20:11:28.013,0.09625,19.25,0.17125,34.25
2024-09-05 20:11:28.116,0.08375,16.75,0.17,34.0
2024-09-05 20:11:28.219,0.095,19.0,0.16625,33.25
2024-09-05 20:11:28.321,0.09125,18.25,0.185,37.0
2024-09-05 20:11:28.424,0.08375,16.75,0.18,36.0
2024-09-05 20:11:28.527,0.09375,18.75,0.18125,36.25
2024-09-05 20:11:28.629,0.08625,17.25,0.17625,35.25
2024-09-05 20:11:28.732,0.10125,20.25,0.17125,34.25
2024-09-05 20:11:28.834,0.0875,17.5,0.18125,36.25
2024-09-05 20:11:28.937,0.10125,20.25,0.18,36.0
2024-09-05 20:11:29.040,0.1025,20.5,0.18,36.0
2024-09-05 20:11:29.142,0.1,20.0,0.16875,33.75
2024-09-05 20:11:29.245,0.09375,18.75,0.17,34.0
2024-09-05 20:11:29.348,0.0925,18.5,0.17625,35.25
2024-09-05 20:11:29.450,0.08875,17.75,0.19,38.0
2024-09-05 20:11:29.553,0.095,19.0,0.17625,35.25
2024-09-05 20:11:29.656,0.08625,17.25,0.18125,36.25
2024-09-05 20:11:29.758,0.095,19.0,0.17375,34.75
2024-09-05 20:11:29.861,0.09,18.0,0.1725,34.5
2024-09-05 20:11:29.963,0.0975,19.5,0.17625,35.25
2024-09-05 20:11:30.066,0.1,20.0,0.175,35.0
2024-09-05 20:11:30.169,0.095,19.0,0.1825,36.5
2024-09-05 20:11:30.271,0.0875,17.5,0.17875,35.75
2024-09-05 20:11:30.374,0.10125,20.25,0.17,34.0
2024-09-05 20:11:30.476,0.09,18.0,0.1725,34.5
2024-09-05 20:11:30.579,0.09375,18.75,0.18375,36.75
2024-09-05 20:11:30.681,0.09375,18.75,0.18375,36.75
2024-09-05 20:11:30.784,0.08,16.0,0.175,35.0
2024-09-05 20:11:30.887,0.0925,18.5,0.17125,34.25
2024-09-05 20:11:30.989,0.09125,18.25,0.17875,35.75
2024-09-05 20:11:31.092,0.10875,21.749999999999996,0.175,35.0
2024-09-05 20:11:31.194,0.0875,17.5,0.17375,34.75
2024-09-05 20:11:31.297,0.08125,16.25,0.17125,34.25
2024-09-05 20:11:31.400,0.1025,20.5,0.16625,33.25
2024-09-05 20:11:31.503,0.0875,17.5,0.165,33.0
2024-09-05 20:11:31.605,0.08,16.0,0.17875,35.75
2024-09-05 20:11:31.708,0.1025,20.5,0.18375,36.75
2024-09-05 20:11:31.811,0.10375,20.75,0.18625,37.25
2024-09-05 20:11:31.914,0.09125,18.25,0.17625,35.25
2024-09-05 20:11:32.016,0.10375,20.75,0.17625,35.25
2024-09-05 20:11:32.119,0.1,20.0,0.18625,37.25
