Text
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 62.5 mA tension: 3175.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 62.5 mA tension: 3175.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 62.5 mA tension: 3175.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 71.25 mA tension :3619.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 70.0 mA tension :3556.0 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 108.75 mA tension :5524.5 Nm    Sensor 2 Current: 87.5 mA tension: 4445.0 Nm
Sensor 1 current: 97.5 mA tension :4953.0 Nm    Sensor 2 Current: 87.5 mA tension: 4445.0 Nm
Sensor 1 current: 97.5 mA tension :4953.0 Nm    Sensor 2 Current: 106.25 mA tension: 5397.5 Nm
Sensor 1 current: 102.5 mA tension :5207.0 Nm    Sensor 2 Current: 102.5 mA tension: 5207.0 Nm
Sensor 1 current: 102.5 mA tension :5207.0 Nm    Sensor 2 Current: 91.25 mA tension: 4635.5 Nm
Sensor 1 current: 102.5 mA tension :5207.0 Nm    Sensor 2 Current: 101.25 mA tension: 5143.5 Nm
Sensor 1 current: 107.5 mA tension :5461.0 Nm    Sensor 2 Current: 105.0 mA tension: 5334.0 Nm
Sensor 1 current: 96.25 mA tension :4889.5 Nm    Sensor 2 Current: 95.0 mA tension: 4826.0 Nm
Sensor 1 current: 98.75 mA tension :5016.5 Nm    Sensor 2 Current: 95.0 mA tension: 4826.0 Nm
Sensor 1 current: 110.0 mA tension :5588.0 Nm    Sensor 2 Current: 103.75 mA tension: 5270.5 Nm
Sensor 1 current: 110.0 mA tension :5588.0 Nm    Sensor 2 Current: 83.75 mA tension: 4254.5 Nm
Sensor 1 current: 102.5 mA tension :5207.0 Nm    Sensor 2 Current: 98.75 mA tension: 5016.5 Nm
Sensor 1 current: 108.75 mA tension :5524.5 Nm    Sensor 2 Current: 107.5 mA tension: 5461.0 Nm
Sensor 1 current: 91.25 mA tension :4635.5 Nm    Sensor 2 Current: 82.5 mA tension: 4191.0 Nm
Sensor 1 current: 96.25 mA tension :4889.5 Nm    Sensor 2 Current: 82.5 mA tension: 4191.0 Nm
Sensor 1 current: 105.0 mA tension :5334.0 Nm    Sensor 2 Current: 103.75 mA tension: 5270.5 Nm
Sensor 1 current: 105.0 mA tension :5334.0 Nm    Sensor 2 Current: 101.25 mA tension: 5143.5 Nm
